evaluation_id,analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown
EVAL-95C3DB,2026-06-12 19:28:07.810116,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1190', 'T1595.002']",[],"['T1055', 'T1083', 'T1190']",[],reports/report_1758565842.190893.md,11.47,"{'prompt_tokens': 9499, 'completion_tokens': 2796, 'total_tokens': 12295}",3,"{""classification"": {""duration_s"": 1.59, ""prompt_tokens"": 1412, ""completion_tokens"": 221, ""total_tokens"": 1633}, ""cve_search_node"": {""duration_s"": 0.3, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.58, ""prompt_tokens"": 6288, ""completion_tokens"": 1840, ""total_tokens"": 8128}, ""final_report_node"": {""duration_s"": 3.99, ""prompt_tokens"": 1799, ""completion_tokens"": 735, ""total_tokens"": 2534}}"
EVAL-95C3DB,2026-06-12 19:28:23.698665,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1190', 'T1046', 'T1595.002', 'T1083', 'T1594']",[],"['T1055', 'T1083']",[],reports/report_1758565844.2307162.md,15.89,"{'prompt_tokens': 13638, 'completion_tokens': 3942, 'total_tokens': 17580}",3,"{""classification"": {""duration_s"": 3.59, ""prompt_tokens"": 3248, ""completion_tokens"": 238, ""total_tokens"": 3486}, ""cve_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 8.11, ""prompt_tokens"": 6458, ""completion_tokens"": 2941, ""total_tokens"": 9399}, ""final_report_node"": {""duration_s"": 4.01, ""prompt_tokens"": 3932, ""completion_tokens"": 763, ""total_tokens"": 4695}}"
EVAL-95C3DB,2026-06-12 19:28:34.753446,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1190', 'T1595.002', 'T1059']",[],['T1059.007'],[],reports/report_1758565844.2499993.md,11.05,"{'prompt_tokens': 10952, 'completion_tokens': 3240, 'total_tokens': 14192}",3,"{""classification"": {""duration_s"": 1.28, ""prompt_tokens"": 1416, ""completion_tokens"": 189, ""total_tokens"": 1605}, ""cve_search_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.4, ""prompt_tokens"": 7305, ""completion_tokens"": 2325, ""total_tokens"": 9630}, ""final_report_node"": {""duration_s"": 3.15, ""prompt_tokens"": 2231, ""completion_tokens"": 726, ""total_tokens"": 2957}}"
EVAL-95C3DB,2026-06-12 19:28:42.634548,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1190', 'T1595.002']",[],['T1059'],[],reports/report_1758565844.2505264.md,7.88,"{'prompt_tokens': 12016, 'completion_tokens': 1832, 'total_tokens': 13848}",3,"{""classification"": {""duration_s"": 1.04, ""prompt_tokens"": 3546, ""completion_tokens"": 129, ""total_tokens"": 3675}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.55, ""prompt_tokens"": 6404, ""completion_tokens"": 965, ""total_tokens"": 7369}, ""final_report_node"": {""duration_s"": 3.18, ""prompt_tokens"": 2066, ""completion_tokens"": 738, ""total_tokens"": 2804}}"
EVAL-95C3DB,2026-06-12 19:28:53.908792,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,"['T1003.008', 'T1003', 'T1083']",[],['T1499'],[],reports/report_1758565845.2553189.md,11.27,"{'prompt_tokens': 11088, 'completion_tokens': 2531, 'total_tokens': 13619}",3,"{""classification"": {""duration_s"": 1.2, ""prompt_tokens"": 3296, ""completion_tokens"": 141, ""total_tokens"": 3437}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.63, ""prompt_tokens"": 5082, ""completion_tokens"": 1710, ""total_tokens"": 6792}, ""final_report_node"": {""duration_s"": 3.33, ""prompt_tokens"": 2710, ""completion_tokens"": 680, ""total_tokens"": 3390}}"
EVAL-95C3DB,2026-06-12 19:29:04.471273,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,"['T1190', 'T1083', 'T1594']",[],['T1190'],[],reports/report_1758565849.439895.md,10.56,"{'prompt_tokens': 8293, 'completion_tokens': 2807, 'total_tokens': 11100}",3,"{""classification"": {""duration_s"": 1.02, ""prompt_tokens"": 1412, ""completion_tokens"": 119, ""total_tokens"": 1531}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.24, ""prompt_tokens"": 4702, ""completion_tokens"": 2045, ""total_tokens"": 6747}, ""final_report_node"": {""duration_s"": 3.18, ""prompt_tokens"": 2179, ""completion_tokens"": 643, ""total_tokens"": 2822}}"
EVAL-95C3DB,2026-06-12 19:29:14.408181,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,"['T1190', 'T1595.002']",[],['T1190'],[],reports/report_1758565850.4557383.md,9.93,"{'prompt_tokens': 9356, 'completion_tokens': 2710, 'total_tokens': 12066}",3,"{""classification"": {""duration_s"": 1.2, ""prompt_tokens"": 1422, ""completion_tokens"": 193, ""total_tokens"": 1615}, ""cve_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.53, ""prompt_tokens"": 6170, ""completion_tokens"": 1848, ""total_tokens"": 8018}, ""final_report_node"": {""duration_s"": 3.0, ""prompt_tokens"": 1764, ""completion_tokens"": 669, ""total_tokens"": 2433}}"
EVAL-95C3DB,2026-06-12 19:29:25.234109,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,"['T1046', 'T1190', 'T1595.002']",[],['T1210'],[],reports/report_1758565857.7405014.md,10.82,"{'prompt_tokens': 9485, 'completion_tokens': 3129, 'total_tokens': 12614}",3,"{""classification"": {""duration_s"": 1.16, ""prompt_tokens"": 1288, ""completion_tokens"": 180, ""total_tokens"": 1468}, ""cve_search_node"": {""duration_s"": 0.23, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.22, ""prompt_tokens"": 6162, ""completion_tokens"": 2187, ""total_tokens"": 8349}, ""final_report_node"": {""duration_s"": 3.19, ""prompt_tokens"": 2035, ""completion_tokens"": 762, ""total_tokens"": 2797}}"
EVAL-95C3DB,2026-06-12 19:29:34.041396,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1119']",[],['T1083'],[],reports/report_1760440036.1013126.md,8.81,"{'prompt_tokens': 10638, 'completion_tokens': 2183, 'total_tokens': 12821}",3,"{""classification"": {""duration_s"": 1.32, ""prompt_tokens"": 3316, ""completion_tokens"": 139, ""total_tokens"": 3455}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.4, ""prompt_tokens"": 4872, ""completion_tokens"": 1374, ""total_tokens"": 6246}, ""final_report_node"": {""duration_s"": 2.96, ""prompt_tokens"": 2450, ""completion_tokens"": 670, ""total_tokens"": 3120}}"
EVAL-95C3DB,2026-06-12 19:29:55.263261,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,"['T1040', 'T1557']",[],['T1040'],[],reports/report_1765797046.991278.md,21.22,"{'prompt_tokens': 8183, 'completion_tokens': 2857, 'total_tokens': 11040}",3,"{""classification"": {""duration_s"": 9.41, ""prompt_tokens"": 1186, ""completion_tokens"": 113, ""total_tokens"": 1299}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 8.71, ""prompt_tokens"": 5087, ""completion_tokens"": 2032, ""total_tokens"": 7119}, ""final_report_node"": {""duration_s"": 2.98, ""prompt_tokens"": 1910, ""completion_tokens"": 712, ""total_tokens"": 2622}}"
EVAL-C5E6B1,2026-06-13 12:35:15.634812,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,['T1057'],[],['T1057'],[],reports/EVAL-C5E6B1_report_1758566220.114981.md,19.94,"{'prompt_tokens': 9686, 'completion_tokens': 2131, 'total_tokens': 11817}",3,"{""classification"": {""duration_s"": 11.74, ""prompt_tokens"": 2888, ""completion_tokens"": 129, ""total_tokens"": 3017}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.5, ""prompt_tokens"": 4832, ""completion_tokens"": 1256, ""total_tokens"": 6088}, ""final_report_node"": {""duration_s"": 3.36, ""prompt_tokens"": 1966, ""completion_tokens"": 746, ""total_tokens"": 2712}}"
EVAL-C5E6B1,2026-06-13 12:35:43.505825,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1098.004', 'T1021.004']",[],"['T1078', 'T1021']",[],reports/EVAL-C5E6B1_report_1758567061.1156068.md,27.87,"{'prompt_tokens': 8085, 'completion_tokens': 2497, 'total_tokens': 10582}",3,"{""classification"": {""duration_s"": 10.63, ""prompt_tokens"": 1352, ""completion_tokens"": 102, ""total_tokens"": 1454}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 13.36, ""prompt_tokens"": 5097, ""completion_tokens"": 1667, ""total_tokens"": 6764}, ""final_report_node"": {""duration_s"": 3.82, ""prompt_tokens"": 1636, ""completion_tokens"": 728, ""total_tokens"": 2364}}"
EVAL-C5E6B1,2026-06-13 12:36:04.609640,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1078.001', 'T1021']",[],['T1078'],[],reports/EVAL-C5E6B1_report_1758567061.115612.md,21.1,"{'prompt_tokens': 7679, 'completion_tokens': 1829, 'total_tokens': 9508}",3,"{""classification"": {""duration_s"": 1.32, ""prompt_tokens"": 1222, ""completion_tokens"": 123, ""total_tokens"": 1345}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.03, ""prompt_tokens"": 5421, ""completion_tokens"": 1105, ""total_tokens"": 6526}, ""final_report_node"": {""duration_s"": 15.65, ""prompt_tokens"": 1036, ""completion_tokens"": 601, ""total_tokens"": 1637}}"
EVAL-C5E6B1,2026-06-13 12:36:16.613934,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,"['T1685', 'T1489']",[],['T1685'],[],reports/EVAL-C5E6B1_report_1758567062.115628.md,12.0,"{'prompt_tokens': 6759, 'completion_tokens': 2301, 'total_tokens': 9060}",3,"{""classification"": {""duration_s"": 0.89, ""prompt_tokens"": 1078, ""completion_tokens"": 112, ""total_tokens"": 1190}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.92, ""prompt_tokens"": 4285, ""completion_tokens"": 1534, ""total_tokens"": 5819}, ""final_report_node"": {""duration_s"": 6.12, ""prompt_tokens"": 1396, ""completion_tokens"": 655, ""total_tokens"": 2051}}"
EVAL-C5E6B1,2026-06-13 12:36:32.836672,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,['T1548.003'],[],['T1548.003'],[],reports/EVAL-C5E6B1_report_1758567202.1156735.md,16.22,"{'prompt_tokens': 7710, 'completion_tokens': 1798, 'total_tokens': 9508}",3,"{""classification"": {""duration_s"": 9.2, ""prompt_tokens"": 1090, ""completion_tokens"": 118, ""total_tokens"": 1208}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.55, ""prompt_tokens"": 5827, ""completion_tokens"": 974, ""total_tokens"": 6801}, ""final_report_node"": {""duration_s"": 3.41, ""prompt_tokens"": 793, ""completion_tokens"": 706, ""total_tokens"": 1499}}"
EVAL-C5E6B1,2026-06-13 12:36:55.840467,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,['T1548.003'],[],['T1548.003'],[],reports/EVAL-C5E6B1_report_1758567202.1156857.md,23.0,"{'prompt_tokens': 9854, 'completion_tokens': 2631, 'total_tokens': 12485}",3,"{""classification"": {""duration_s"": 1.88, ""prompt_tokens"": 1260, ""completion_tokens"": 189, ""total_tokens"": 1449}, ""cve_search_node"": {""duration_s"": 1.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.31, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 9.9, ""prompt_tokens"": 7147, ""completion_tokens"": 1700, ""total_tokens"": 8847}, ""final_report_node"": {""duration_s"": 10.1, ""prompt_tokens"": 1447, ""completion_tokens"": 742, ""total_tokens"": 2189}}"
EVAL-C5E6B1,2026-06-13 12:37:12.869606,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136']",[],['T1136'],[],reports/EVAL-C5E6B1_report_1758567362.115914.md,17.03,"{'prompt_tokens': 6880, 'completion_tokens': 2133, 'total_tokens': 9013}",3,"{""classification"": {""duration_s"": 1.03, ""prompt_tokens"": 1432, ""completion_tokens"": 102, ""total_tokens"": 1534}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 5.96, ""prompt_tokens"": 4113, ""completion_tokens"": 1374, ""total_tokens"": 5487}, ""final_report_node"": {""duration_s"": 9.98, ""prompt_tokens"": 1335, ""completion_tokens"": 657, ""total_tokens"": 1992}}"
EVAL-C5E6B1,2026-06-13 12:37:34.475561,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548', 'T1059.004']",[],['T1548.003'],[],reports/EVAL-C5E6B1_report_1758567542.115997.md,21.6,"{'prompt_tokens': 8168, 'completion_tokens': 2746, 'total_tokens': 10914}",3,"{""classification"": {""duration_s"": 8.26, ""prompt_tokens"": 1304, ""completion_tokens"": 121, ""total_tokens"": 1425}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 10.09, ""prompt_tokens"": 4855, ""completion_tokens"": 1991, ""total_tokens"": 6846}, ""final_report_node"": {""duration_s"": 3.2, ""prompt_tokens"": 2009, ""completion_tokens"": 634, ""total_tokens"": 2643}}"
EVAL-C5E6B1,2026-06-13 12:37:48.395358,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1594', 'T1190', 'T1595.002']",[],['T1595.002'],[],reports/EVAL-C5E6B1_report_1758565836.169357.md,13.92,"{'prompt_tokens': 12027, 'completion_tokens': 2899, 'total_tokens': 14926}",3,"{""classification"": {""duration_s"": 1.67, ""prompt_tokens"": 3514, ""completion_tokens"": 125, ""total_tokens"": 3639}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 6.53, ""prompt_tokens"": 5272, ""completion_tokens"": 2098, ""total_tokens"": 7370}, ""final_report_node"": {""duration_s"": 5.66, ""prompt_tokens"": 3241, ""completion_tokens"": 676, ""total_tokens"": 3917}}"
EVAL-C5E6B1,2026-06-13 12:38:07.758669,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1595.002', 'T1594']",[],['T1055'],[],reports/EVAL-C5E6B1_report_1758565836.1733773.md,19.36,"{'prompt_tokens': 8260, 'completion_tokens': 2829, 'total_tokens': 11089}",3,"{""classification"": {""duration_s"": 1.37, ""prompt_tokens"": 1298, ""completion_tokens"": 222, ""total_tokens"": 1520}, ""cve_search_node"": {""duration_s"": 0.27, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 13.38, ""prompt_tokens"": 5338, ""completion_tokens"": 1840, ""total_tokens"": 7178}, ""final_report_node"": {""duration_s"": 4.33, ""prompt_tokens"": 1624, ""completion_tokens"": 767, ""total_tokens"": 2391}}"
EVAL-C5E6B1,2026-06-13 12:38:59.499995,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1190', 'T1595.002']",[],"['T1055', 'T1083', 'T1190']",[],reports/EVAL-C5E6B1_report_1758565842.190893.md,51.74,"{'prompt_tokens': 9499, 'completion_tokens': 2796, 'total_tokens': 12295}",3,"{""classification"": {""duration_s"": 9.56, ""prompt_tokens"": 1412, ""completion_tokens"": 221, ""total_tokens"": 1633}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 16.25, ""prompt_tokens"": 6288, ""completion_tokens"": 1840, ""total_tokens"": 8128}, ""final_report_node"": {""duration_s"": 25.73, ""prompt_tokens"": 1799, ""completion_tokens"": 735, ""total_tokens"": 2534}}"
EVAL-C5E6B1,2026-06-13 12:39:22.485928,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1190', 'T1046', 'T1595.002', 'T1083', 'T1594']",[],"['T1055', 'T1083']",[],reports/EVAL-C5E6B1_report_1758565844.2307162.md,22.98,"{'prompt_tokens': 13638, 'completion_tokens': 3942, 'total_tokens': 17580}",3,"{""classification"": {""duration_s"": 1.8, ""prompt_tokens"": 3248, ""completion_tokens"": 238, ""total_tokens"": 3486}, ""cve_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.08, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 9.06, ""prompt_tokens"": 6458, ""completion_tokens"": 2941, ""total_tokens"": 9399}, ""final_report_node"": {""duration_s"": 11.98, ""prompt_tokens"": 3932, ""completion_tokens"": 763, ""total_tokens"": 4695}}"
EVAL-C5E6B1,2026-06-13 12:39:48.372613,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1190', 'T1595.002', 'T1059']",[],['T1059.007'],[],reports/EVAL-C5E6B1_report_1758565844.2499993.md,25.89,"{'prompt_tokens': 10952, 'completion_tokens': 3240, 'total_tokens': 14192}",3,"{""classification"": {""duration_s"": 1.77, ""prompt_tokens"": 1416, ""completion_tokens"": 189, ""total_tokens"": 1605}, ""cve_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 15.51, ""prompt_tokens"": 7305, ""completion_tokens"": 2325, ""total_tokens"": 9630}, ""final_report_node"": {""duration_s"": 8.45, ""prompt_tokens"": 2231, ""completion_tokens"": 726, ""total_tokens"": 2957}}"
